        0:0         TID   1 CPU  29(2) created
        0:0         TID   1 CPU  29(2) created
        0:0         TID   1 CPU  29(2) created
        0:0         TID   1 CPU  29(2) created
        0:0         TID   1 CPU  29(2) created
        0:0         TID   1 CPU  29(2) created
fiosExecucao =16 Intervalo=99
 tempo -> 61554.7 usecs
        0:0         TID  12 CPU   0(1) created
        0:1465571930100 TID  12 sleeping on 'cond var'
        0:0         TID  12 CPU   1(1) created
       69:1465571930169 TID  12 sleeping on 'cond var'
        0:1465571930100 TID   4 sleeping on 'cond var'
        0:0         TID   4 CPU  16(1) created
       69:1465571930169 TID   4 sleeping on 'cond var'
       69:1465571930169 TID   4 CPU  16(1) preempted
       69:1465571930169 TID   4 CPU  16(1) restarted on the same CPU
       69:1465571930169 TID   4 sleeping on 'cond var'
       69:1465571930169 TID   4 CPU  16(1) preempted
       69:1465571930169 TID   4 CPU  16(1) restarted on the same CPU
       69:1465571930169 TID   4 sleeping on 'cond var'
       69:1465571930169 TID   4 CPU  16(1) preempted
       69:1465571930169 TID   4 CPU  16(1) restarted on the same CPU
        0:0         TID  10 CPU  18(1) created
        0:1465571930100 TID  10 sleeping on 'cond var'
        0:0         TID  10 CPU  18(1) created
        9:0         TID  16 CPU  19(1) created
        9:1465571930110 TID  16 CPU  19(1) restarted on the same CPU
       69:1465571930169 TID  16 sleeping on 'cond var'
       69:1465571930169 TID  16 CPU  19(1) preempted
       69:1465571930169 TID  16 CPU  19(1) restarted on the same CPU
       69:1465571930169 TID  16 sleeping on 'cond var'
       69:1465571930169 TID  16 CPU  19(1) preempted
       69:1465571930169 TID  16 CPU  19(1) restarted on the same CPU
        0:0         TID  16 CPU  20(1) created
        0:1465571930100 TID  16 sleeping on 'cond var'
        0:0         TID   6 CPU  22(1) created
        0:1465571930100 TID   6 sleeping on 'cond var'
        0:0         TID   6 CPU  22(1) created
       69:1465571930169 TID   6 sleeping on 'cond var'
       69:1465571930169 TID   6 CPU  22(1) preempted
       69:1465571930169 TID   6 CPU  22(1) restarted on the same CPU
       69:1465571930169 TID   6 sleeping on 'cond var'
       69:1465571930169 TID   6 CPU  22(1) preempted
       69:1465571930169 TID   6 CPU  22(1) restarted on the same CPU
       69:1465571930169 TID   6 sleeping on 'cond var'
       69:1465571930169 TID   6 CPU  22(1) preempted
        0:0         TID   9 CPU  24(2) created
       69:1465571930169 TID   9 sleeping on 'cond var'
       69:1465571930169 TID   9 CPU  24(2) preempted
       69:1465571930169 TID   9 CPU  24(2) restarted on the same CPU
       69:1465571930169 TID   9 sleeping on 'cond var'
       69:1465571930169 TID   9 CPU  24(2) preempted
       69:1465571930169 TID   9 CPU  24(2) restarted on the same CPU
        0:0         TID  11 CPU  26(2) created
       69:1465571930169 TID  11 sleeping on 'cond var'
       69:1465571930169 TID  11 CPU  26(2) preempted
       69:1465571930169 TID  11 CPU  26(2) restarted on the same CPU
       69:1465571930169 TID  11 sleeping on 'cond var'
       69:1465571930169 TID  11 CPU  26(2) preempted
       69:1465571930169 TID  11 CPU  26(2) restarted on the same CPU
       69:1465571930169 TID  11 sleeping on 'cond var'
       69:1465571930169 TID  11 CPU  26(2) preempted
       69:1465571930169 TID  11 CPU  26(2) restarted on the same CPU
        0:0         TID   5 CPU  27(2) created
        0:1465571930100 TID   5 sleeping on 'cond var'
        0:0         TID   5 CPU  27(2) created
       69:1465571930169 TID   5 sleeping on 'cond var'
       69:1465571930169 TID   5 CPU  27(2) preempted
       69:1465571930169 TID   5 CPU  27(2) restarted on the same CPU
       69:1465571930169 TID   5 sleeping on 'cond var'
       69:1465571930169 TID   5 CPU  27(2) preempted
       69:1465571930169 TID   5 CPU  27(2) restarted on the same CPU
       69:1465571930169 TID   5 sleeping on 'cond var'
       69:1465571930169 TID   5 CPU  27(2) preempted
       69:1465571930169 TID   5 CPU  27(2) restarted on the same CPU
        0:0         TID   3 CPU  28(2) created
        0:1465571930100 TID   3 sleeping on 'cond var'
        0:0         TID   7 CPU  28(2) created
        0:1465571930100 TID   7 sleeping on 'cond var'
        0:0         TID   9 CPU  28(2) created
        0:1465571930100 TID   9 sleeping on 'cond var'
        0:0         TID  11 CPU  28(2) created
        0:1465571930100 TID  11 sleeping on 'cond var'
        0:0         TID  13 CPU  28(2) created
        0:1465571930100 TID  13 sleeping on 'cond var'
        0:0         TID  15 CPU  28(2) created
        0:1465571930100 TID  15 sleeping on 'cond var'
        0:0         TID   3 CPU  28(2) created
       69:1465571930169 TID   3 sleeping on 'cond var'
       69:1465571930169 TID   3 CPU  28(2) preempted
       69:1465571930169 TID   3 CPU  28(2) restarted on the same CPU
       69:1465571930169 TID   3 sleeping on 'cond var'
       69:1465571930169 TID   3 CPU  28(2) preempted
       69:1465571930169 TID   3 CPU  28(2) restarted on the same CPU
        0:1465571930100 TID   1 sleeping on 'cond var'
        9:0         TID   1 CPU  29(2) created
        9:1465571930110 TID   1 CPU  29(2) restarted on the same CPU
       69:1465571930169 TID   1 sleeping on 'cond var'
       69:1465571930169 TID   1 CPU  29(2) preempted
       69:1465571930169 TID   1 CPU  29(2) restarted on the same CPU
       69:1465571930169 TID   1 sleeping on 'cond var'
       69:1465571930169 TID   1 CPU  29(2) preempted
       69:1465571930169 TID   1 CPU  29(2) restarted on the same CPU
       69:1465571930169 TID   1 sleeping on 'cond var'
       69:1465571930169 TID   1 CPU  29(2) preempted
       69:1465571930169 TID   1 CPU  29(2) restarted on the same CPU
       69:1465571930169 TID   1 sleeping on 'shuttle'
       69:1465571930169 TID   1 CPU  29(2) preempted
       69:1465571930169 TID   1 CPU  29(2) restarted on the same CPU
       69:1465571930169 TID   1 sleeping on 'shuttle'
       69:1465571930169 TID   1 CPU  29(2) preempted
       69:1465571930169 TID   1 CPU  29(2) restarted on the same CPU
       69:1465571930169 TID   1 sleeping on 'cond var'
       69:1465571930169 TID   1 CPU  29(2) preempted
       69:1465571930169 TID   1 CPU  29(2) restarted on the same CPU
       69:1465571930169 TID   1 sleeping on 'cond var'
       69:1465571930169 TID   1 CPU  29(2) preempted
       69:1465571930169 TID   1 CPU  29(2) restarted on the same CPU
       69:1465571930169 TID   1 sleeping on 'cond var'
       69:1465571930169 TID   1 CPU  29(2) preempted
       69:1465571930169 TID   1 CPU  29(2) restarted on the same CPU
       69:1465571930169 TID   1 sleeping on 'cond var'
       69:1465571930169 TID   1 CPU  29(2) preempted
       49:1465571930149 TID  13  from-CPU 13(2) to-cpu 30(2) CPU migration
       49:1465571930149 TID  13 CPU  30(2) restarted on the same CPU
       69:1465571930169 TID  13 sleeping on 'cond var'
       69:1465571930169 TID  13 CPU  30(2) preempted
       69:1465571930169 TID  13 CPU  30(2) restarted on the same CPU
       69:1465571930169 TID  13 sleeping on 'cond var'
       69:1465571930169 TID  13 CPU  30(2) preempted
       69:1465571930169 TID  13 CPU  30(2) restarted on the same CPU
       69:1465571930169 TID  13 sleeping on 'cond var'
       69:1465571930169 TID  13 CPU  30(2) preempted
       69:1465571930169 TID  13 CPU  30(2) restarted on the same CPU
        0:0         TID   2 CPU   2(1) created
        0:1465571930100 TID   2 sleeping on 'cond var'
        0:0         TID   2 CPU   2(1) created
       69:1465571930169 TID   2 sleeping on 'cond var'
       69:1465571930169 TID   2 CPU   2(1) preempted
       69:1465571930169 TID   2 CPU   2(1) restarted on the same CPU
       69:1465571930169 TID   2 sleeping on 'cond var'
       69:1465571930169 TID   2 CPU   2(1) preempted
       69:1465571930169 TID   2 CPU   2(1) restarted on the same CPU

